FIPS,bronze.rate,silver.rate,gold.rate,Column1,bronze percent difference,Column3,Column4,Column5,Class,,,26,,,,,,,,,
46123,375.84125,474.15425,563.41625,2.039176099,16%,20.056%,24.836%,20.300%,o,,,,,,,0.16,-0.193363431,3,,,
46125,375.84125,474.15425,563.41625,2.039176099,16%,20.056%,24.836%,20.300%,o,,,,,,,0.16,-0.196646093,2,,,
46127,375.84125,474.15425,563.41625,2.039176099,16%,20.056%,24.836%,20.300%,o,,,,,,,0.16,-0.182622196,1,,,
46129,375.84125,474.15425,563.41625,2.039176099,16%,20.056%,24.836%,20.300%,o,,,,,,,0.16,-0.187249785,4,,,
46135,375.84125,474.15425,563.41625,2.039176099,16%,20.056%,24.836%,20.300%,o,,,,,,,0.16,-0.235513963,2,,,
46137,375.84125,474.15425,563.41625,2.039176099,16%,20.056%,24.836%,20.300%,o,,,,,,,0.16,-0.191436535,14,,,
37089,365.610973,496.7413659,549.7251546,1.983670387,13%,25.775%,21.803%,20.143%,o,,,,,,,0.13,0.186941239,42,,,
6081,371.0797222,441.288306,605.0457407,2.013341804,15%,11.734%,34.060%,20.111%,o,,,,,,,0.15,-0.186906729,1,,,
37027,357.7183333,518.3082569,535.6309231,1.940847833,10%,31.235%,18.680%,20.110%,o,,,,,,,0.1,-0.195759646,1,,,
6075,370.2048333,440.1781421,603.197963,2.00859498,14%,11.453%,33.651%,19.791%,p,,,,,,,0.14,-0.195746019,1,,,
6055,368.6422485,438.7153012,607.0175258,2.00011697,14%,11.082%,34.497%,19.789%,p,,,,,,,0.14,-0.193233528,1,,,
37161,362.9999487,493.5890909,551.8187255,1.969503931,12%,24.976%,22.267%,19.763%,p,,,,,,,0.12,-0.18368983,1,,,
37045,352.674661,486.6525243,573.0323214,1.913482726,9%,23.220%,26.967%,19.682%,p,,,,,,,0.09,-0.18781707,1,,,
6097,369.4956425,439.7586932,602.9923364,2.004747171,14%,11.347%,33.605%,19.667%,p,,,,,,,0.14,-0.195838477,1,,,
6107,368.7343452,438.034491,605.833299,2.000616653,14%,10.910%,34.235%,19.653%,p,,,,,,,0.14,-0.203252629,8,,,
6013,369.8820556,439.6086517,602.357037,2.006843706,14%,11.309%,33.464%,19.648%,p,,,,,,,0.14,-0.206077765,1,,,
6041,368.5528824,438.4713174,605.3076531,1.999632103,14%,11.021%,34.118%,19.633%,p,,,,,,,0.14,-0.200647441,1,,,
6077,369.5873596,439.110452,601.918785,2.005244795,14%,11.183%,33.367%,19.543%,p,,,,,,,0.14,-0.185028684,2,,,
6099,369.5873596,439.110452,601.918785,2.005244795,14%,11.183%,33.367%,19.543%,p,,,,,,,0.14,-0.265501169,26,,,
6095,369.4065,439.5225989,601.4780556,2.004263517,14%,11.287%,33.270%,19.527%,p,,,,,,,0.14,-0.266019602,1,,,
6085,369.2556983,439.0056742,601.2098148,2.003445323,14%,11.156%,33.210%,19.448%,p,,,,,,,0.14,-0.208297825,1,,,
37021,361.2480193,489.4660684,553.7610577,1.959998608,12%,23.933%,22.697%,19.378%,p,,,,,,,0.12,-0.191378733,1,,,
37087,361.2480193,489.4660684,553.7610577,1.959998608,12%,23.933%,22.697%,19.378%,p,,,,,,,0.12,-0.269534614,1,,,
37099,361.2480193,489.4660684,553.7610577,1.959998608,12%,23.933%,22.697%,19.378%,p,,,,,,,0.12,-0.194737305,1,,,
37111,361.2480193,489.4660684,553.7610577,1.959998608,12%,23.933%,22.697%,19.378%,p,,,,,,,0.12,-0.191525422,2,,,
37175,361.2480193,489.4660684,553.7610577,1.959998608,12%,23.933%,22.697%,19.378%,p,,,,,,,0.12,-0.206335745,2,,,
37003,354.2487903,510.1066129,539.6882857,1.922023371,9%,29.159%,19.579%,19.361%,p,,,,,,,0.09,-0.190388095,7,,,
37097,354.2487903,510.1066129,539.6882857,1.922023371,9%,29.159%,19.579%,19.361%,p,,,,,,,0.09,-0.268049465,1,,,
25017,381.6880556,458.6184211,559.9165517,2.070898711,18%,16.122%,24.061%,19.332%,p,,,,,,,0.18,-0.190986194,1,,,
25021,381.6880556,458.6184211,559.9165517,2.070898711,18%,16.122%,24.061%,19.332%,p,,,,,,,0.18,-0.201959395,3,,,
6087,368.7188764,437.9138418,599.4151402,2.000532725,14%,10.880%,32.813%,19.168%,p,,,,,,,0.14,-0.17586828,2,,,
25005,380.2014286,456.1862162,559.7723214,2.062832821,17%,15.506%,24.029%,18.963%,p,,,,,,,0.17,-0.199018571,1,,,
37059,358.5920313,479.7035075,559.9674359,1.945588196,11%,21.461%,24.072%,18.739%,p,,,,,,,0.11,-0.198943066,1,,,
12043,446.1505075,418.98456,506.6823918,2.420648216,38%,6.087%,12.266%,18.688%,p,,,,,,,0.38,-0.20423734,1,,,
12047,446.1505075,418.98456,506.6823918,2.420648216,38%,6.087%,12.266%,18.688%,p,,,,,,,0.38,-0.201994615,1,,,
12059,446.1505075,418.98456,506.6823918,2.420648216,38%,6.087%,12.266%,18.688%,p,,,,,,,0.38,-0.203805799,1,,,
12067,446.1505075,418.98456,506.6823918,2.420648216,38%,6.087%,12.266%,18.688%,p,,,,,,,0.38,-0.212645329,1,,,
12079,446.1505075,418.98456,506.6823918,2.420648216,38%,6.087%,12.266%,18.688%,p,,,,,,,0.38,-0.205587817,2,,,
12133,446.1505075,418.98456,506.6823918,2.420648216,38%,6.087%,12.266%,18.688%,p,,,,,,,0.38,-0.285482914,4,,,
12013,446.1505075,418.5892147,505.3397758,2.420648216,38%,5.987%,11.968%,18.555%,p,,,,,,,0.38,-0.21868956,1,,,
12037,446.1505075,418.5892147,505.3397758,2.420648216,38%,5.987%,11.968%,18.555%,p,,,,,,,0.38,-0.208712896,1,,,
12039,446.1505075,418.5892147,505.3397758,2.420648216,38%,5.987%,11.968%,18.555%,p,,,,,,,0.38,-0.208996451,2,,,
12077,446.1505075,418.5892147,505.3397758,2.420648216,38%,5.987%,11.968%,18.555%,p,,,,,,,0.38,-0.209748212,5,,,
37119,358.6848551,478.0686806,558.3775325,1.946091824,11%,21.047%,23.720%,18.493%,p,,,,,,,0.11,-0.211061211,1,,,
37057,357.3983333,478.5558993,558.5529114,1.939111631,10%,21.170%,23.759%,18.415%,p,,,,,,,0.1,-0.208223779,1,,,
37067,357.3983333,478.5558993,558.5529114,1.939111631,10%,21.170%,23.759%,18.415%,p,,,,,,,0.1,-0.211980906,1,,,
37169,357.3983333,478.5558993,558.5529114,1.939111631,10%,21.170%,23.759%,18.415%,p,,,,,,,0.1,-0.222443716,1,,,
12027,426.6535368,432.5947865,510.6782515,2.31486484,32%,9.533%,13.151%,18.126%,p,,,,,,,0.32,-0.194832015,1,,,
12029,426.6535368,432.5947865,510.6782515,2.31486484,32%,9.533%,13.151%,18.126%,p,,,,,,,0.32,-0.207041369,5,,,
12041,426.6535368,432.5947865,510.6782515,2.31486484,32%,9.533%,13.151%,18.126%,p,,,,,,,0.32,-0.214854808,1,,,
20091,380.8265217,463.3008333,538.82,2.066224346,18%,17.307%,19.386%,18.081%,p,,,,,,,0.18,-0.228341168,1,,,
20209,380.8265217,463.3008333,538.82,2.066224346,18%,17.307%,19.386%,18.081%,p,,,,,,,0.18,-0.269641632,2,,,
6029,361.5639444,434.0195294,597.9491919,1.961712701,12%,9.893%,32.488%,17.995%,p,,,,,,,0.12,-0.223524894,8,,,
4025,359.9672222,452.4703226,578.4683333,1.953049475,11%,14.565%,28.171%,17.949%,p,,,,,,,0.11,-0.186227637,12,,,
17015,397.504878,460.8837143,513.8842105,2.15671496,23%,16.695%,13.861%,17.751%,p,,,,,,,0.23,-0.216346274,1,,,
17085,397.504878,460.8837143,513.8842105,2.15671496,23%,16.695%,13.861%,17.751%,p,,,,,,,0.23,-0.226737533,1,,,
17103,397.504878,460.8837143,513.8842105,2.15671496,23%,16.695%,13.861%,17.751%,p,,,,,,,0.23,-0.236231896,3,,,
17177,397.504878,460.8837143,513.8842105,2.15671496,23%,16.695%,13.861%,17.751%,p,,,,,,,0.23,-0.23350281,1,,,
12125,438.179657,420.4562168,502.2239545,2.37740132,35%,6.459%,11.278%,17.663%,p,,,,,,,0.35,-0.228484099,1,,,
29027,385.364,471.9321875,514.81,2.090843031,19%,19.493%,14.067%,17.503%,p,,,,,,,0.19,-0.238372365,1,,,
29029,385.364,471.9321875,514.81,2.090843031,19%,19.493%,14.067%,17.503%,p,,,,,,,0.19,-0.215436197,37,,,
29051,385.364,471.9321875,514.81,2.090843031,19%,19.493%,14.067%,17.503%,p,,,,,,,0.19,-0.228003089,1,,,
29053,385.364,471.9321875,514.81,2.090843031,19%,19.493%,14.067%,17.503%,p,,,,,,,0.19,-0.236673084,2,,,
29089,385.364,471.9321875,514.81,2.090843031,19%,19.493%,14.067%,17.503%,p,,,,,,,0.19,-0.236844245,1,,,
29131,385.364,471.9321875,514.81,2.090843031,19%,19.493%,14.067%,17.503%,p,,,,,,,0.19,-0.22900122,4,,,
29135,385.364,471.9321875,514.81,2.090843031,19%,19.493%,14.067%,17.503%,p,,,,,,,0.19,-0.219717524,1,,,
29141,385.364,471.9321875,514.81,2.090843031,19%,19.493%,14.067%,17.503%,p,,,,,,,0.19,-0.237488216,4,,,
29151,385.364,471.9321875,514.81,2.090843031,19%,19.493%,14.067%,17.503%,p,,,,,,,0.19,-0.238580475,1,,,
37035,347.8211268,493.6373793,541.9812329,1.887149238,7%,24.989%,20.087%,17.479%,p,,,,,,,0.07,-0.228117395,5,,,
17037,396.6346341,440.1175,533.56,2.151993338,22%,11.437%,18.221%,17.362%,p,,,,,,,0.22,-0.24526753,1,,,
12007,422.4857418,431.8614559,506.4662387,2.29225192,30%,9.347%,12.218%,17.324%,p,,,,,,,0.3,-0.244350921,1,,,
12065,433.3893734,418.3374487,504.5716667,2.351411006,34%,5.923%,11.798%,17.164%,p,,,,,,,0.34,-0.284179109,1,,,
12129,433.3893734,418.3374487,504.5716667,2.351411006,34%,5.923%,11.798%,17.164%,p,,,,,,,0.34,-0.310212762,5,,,
37135,356.5990845,462.2477419,558.7932051,1.934775201,10%,17.041%,23.812%,16.974%,p,,,,,,,0.1,-0.262757581,1,,,
37069,356.4523239,462.0116129,558.6987179,1.933978933,10%,16.981%,23.791%,16.932%,p,,,,,,,0.1,-0.288959249,1,,,
37101,356.4523239,462.0116129,558.6987179,1.933978933,10%,16.981%,23.791%,16.932%,p,,,,,,,0.1,-0.264871954,1,,,
37183,356.4523239,462.0116129,558.6987179,1.933978933,10%,16.981%,23.791%,16.932%,p,,,,,,,0.1,-0.258107415,1,,,
12071,415.8691534,431.4758585,505.8108963,2.25635275,28%,9.249%,12.073%,16.562%,p,,,,,,,0.28,-0.267089521,1,,,
12089,415.8691534,431.4758585,505.8108963,2.25635275,28%,9.249%,12.073%,16.562%,p,,,,,,,0.28,-0.259773727,1,,,
29037,367.3453659,456.5308824,543.13,1.993080563,13%,15.593%,20.341%,16.441%,p,,,,,,,0.13,-0.260783107,1,,,
1001,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,-0.267261986,11,,,
1005,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,-0.263445513,2,,,
1007,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,-0.272443297,8,,,
1011,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,-0.270577016,8,,,
1013,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,-0.285539529,7,,,
1015,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,-0.278949953,1,,,
1017,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,-0.309048513,4,,,
1019,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,-0.008569022,13,,,
1023,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,-0.29188341,9,,,
1025,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,-0.027619109,7,,,
1027,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,-0.397349981,13,,,
1029,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,-0.075581158,33,,,
1031,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,-0.349358027,1,,,
1033,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,-0.406768057,9,,,
1035,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,-0.431096835,2,,,
1037,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,-0.109676846,1,,,
1039,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,,,,,
1041,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,,,,,
1043,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,,,,,
1045,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,,,,,
1047,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,,,,,
1049,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,,,,,
1051,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,,,,,
1053,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,,,,,
1055,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,,,,,
1057,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,,,,,
1059,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,,,,,
1063,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,,,,,
1065,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,,,,,
1071,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,,,,,
1075,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,,,,,
1077,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,,,,,
1079,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,,,,,
1081,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,,,,,
1085,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,,,,,
1087,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,,,,,
1091,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,,,,,
1093,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,,,,,
1095,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,,,,,
1099,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,,,,,
1101,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,,,,,
1103,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,,,,,
1105,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,,,,,
1107,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,,,,,
1109,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,,,,,
1111,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,,,,,
1113,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,,,,,
1119,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,,,,,
1121,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,,,,,
1123,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,,,,,
1125,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,,,,,
1129,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,,,,,
1131,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,,,,,
1133,338.4657692,474.2957692,563.0430769,1.836390516,4%,20.091%,24.754%,16.439%,p,,,,,,,0.04,,,,,
6073,350.2098333,433.4410667,592.8621739,1.900109479,8%,9.747%,31.361%,16.402%,p,,,,,,,0.08,,,,,
1003,337.6432353,474.6523529,560.1680952,1.83192775,4%,20.182%,24.117%,16.172%,p,,,,,,,0.04,,,,,
1061,337.6432353,474.6523529,560.1680952,1.83192775,4%,20.182%,24.117%,16.172%,p,,,,,,,0.04,,,,,
1067,337.6432353,474.6523529,560.1680952,1.83192775,4%,20.182%,24.117%,16.172%,p,,,,,,,0.04,,,,,
1069,337.6432353,474.6523529,560.1680952,1.83192775,4%,20.182%,24.117%,16.172%,p,,,,,,,0.04,,,,,
1083,337.6432353,474.6523529,560.1680952,1.83192775,4%,20.182%,24.117%,16.172%,p,,,,,,,0.04,,,,,
1089,337.6432353,474.6523529,560.1680952,1.83192775,4%,20.182%,24.117%,16.172%,p,,,,,,,0.04,,,,,
1097,337.6432353,474.6523529,560.1680952,1.83192775,4%,20.182%,24.117%,16.172%,p,,,,,,,0.04,,,,,
37033,340.5200806,461.283578,571.3991071,1.847536453,5%,16.797%,26.605%,16.170%,p,,,,,,,0.05,,,,,
37023,350.357,483.7448485,530.6508602,1.900907951,8%,22.484%,17.576%,16.068%,p,,,,,,,0.08,,,,,
29047,365.9016279,455.1230556,540.8977778,1.985247373,13%,15.237%,19.847%,16.008%,p,,,,,,,0.13,,,,,
29095,365.9016279,455.1230556,540.8977778,1.985247373,13%,15.237%,19.847%,16.008%,p,,,,,,,0.13,,,,,
29165,365.9016279,455.1230556,540.8977778,1.985247373,13%,15.237%,19.847%,16.008%,p,,,,,,,0.13,,,,,
37037,342.5159859,451.1565693,573.1343333,1.858365499,6%,14.233%,26.989%,15.648%,p,,,,,,,0.06,,,,,
37105,342.5159859,451.1565693,573.1343333,1.858365499,6%,14.233%,26.989%,15.648%,p,,,,,,,0.06,,,,,
37145,342.5159859,451.1565693,573.1343333,1.858365499,6%,14.233%,26.989%,15.648%,p,,,,,,,0.06,,,,,
37001,342.1811765,450.9909231,571.2076271,1.856548946,6%,14.191%,26.563%,15.458%,p,,,,,,,0.06,,,,,
12021,406.0057496,427.9826493,506.8555258,2.202837556,25%,8.365%,12.304%,15.330%,p,,,,,,,0.25,,,,,
12045,413.2945657,422.6947836,502.4507356,2.242383986,28%,7.026%,11.328%,15.308%,p,,,,,,,0.28,,,,,
12003,404.1097054,433.2346075,503.0388655,2.19255032,25%,9.695%,11.458%,15.296%,p,,,,,,,0.25,,,,,
55033,358.9705429,504.2153061,482.7512371,1.94764186,11%,27.667%,6.963%,15.144%,p,,,,,,,0.11,,,,,
1009,337.5177419,461.73125,559.0933333,1.831246869,4%,16.910%,23.878%,14.990%,q,,,,,,,0.04,,,,,
1021,337.5177419,461.73125,559.0933333,1.831246869,4%,16.910%,23.878%,14.990%,q,,,,,,,0.04,,,,,
1073,337.5177419,461.73125,559.0933333,1.831246869,4%,16.910%,23.878%,14.990%,q,,,,,,,0.04,,,,,
1115,337.5177419,461.73125,559.0933333,1.831246869,4%,16.910%,23.878%,14.990%,q,,,,,,,0.04,,,,,
1117,337.5177419,461.73125,559.0933333,1.831246869,4%,16.910%,23.878%,14.990%,q,,,,,,,0.04,,,,,
1127,337.5177419,461.73125,559.0933333,1.831246869,4%,16.910%,23.878%,14.990%,q,,,,,,,0.04,,,,,
25003,387.55,414.5733333,541.5586022,2.102703461,20%,4.970%,19.993%,14.862%,q,,,,,,,0.2,,,,,
37157,344.8780114,473.8667647,532.8561957,1.871180978,6%,19.983%,18.065%,14.833%,q,,,,,,,0.06,,,,,
12115,398.863773,432.0304533,505.3974747,2.164087824,23%,9.390%,11.981%,14.829%,q,,,,,,,0.23,,,,,
55093,364.6062454,473.1027083,505.4540909,1.978219105,13%,19.789%,11.994%,14.775%,q,,,,,,,0.13,,,,,
55109,364.6062454,473.1027083,505.4540909,1.978219105,13%,19.789%,11.994%,14.775%,q,,,,,,,0.13,,,,,
12073,413.8018844,415.6127083,501.5908835,2.24513651,28%,5.233%,11.138%,14.699%,q,,,,,,,0.28,,,,,
55005,358.1771282,499.6239091,482.7512371,1.943337085,11%,26.504%,6.963%,14.675%,q,,,,,,,0.11,,,,,
6059,346.902439,422.7375,584.2666316,1.882164777,7%,7.037%,29.456%,14.523%,q,,,,,,,0.07,,,,,
6057,373.5409474,417.9080851,549.5976744,2.026695505,15%,5.814%,21.774%,14.296%,q,,,,,,,0.15,,,,,
37081,341.4347895,469.6817989,534.1861224,1.852499325,5%,18.923%,18.360%,14.224%,q,,,,,,,0.05,,,,,
37151,341.4347895,469.6817989,534.1861224,1.852499325,5%,18.923%,18.360%,14.224%,q,,,,,,,0.05,,,,,
25011,387.55,406.190137,541.5586022,2.102703461,20%,2.847%,19.993%,14.155%,q,,,,,,,0.2,,,,,
25015,387.55,406.190137,541.5586022,2.102703461,20%,2.847%,19.993%,14.155%,q,,,,,,,0.2,,,,,
12109,396.7376132,432.0271452,498.0368189,2.152552064,22%,9.389%,10.350%,14.066%,q,,,,,,,0.22,,,,,
12009,395.8335479,432.2801876,498.578976,2.147646939,22%,9.453%,10.470%,14.035%,q,,,,,,,0.22,,,,,
12075,394.661125,426.4508462,506.7387316,2.141285804,22%,7.977%,12.278%,14.025%,q,,,,,,,0.22,,,,,
12093,394.661125,426.4508462,506.7387316,2.141285804,22%,7.977%,12.278%,14.025%,q,,,,,,,0.22,,,,,
6065,346.0126829,420.3216875,581.0113684,1.877337288,7%,6.425%,28.735%,13.987%,q,,,,,,,0.07,,,,,
6071,346.0126829,420.3216875,581.0113684,1.877337288,7%,6.425%,28.735%,13.987%,q,,,,,,,0.07,,,,,
40035,405.3531034,419.073,496.7984615,2.199296539,25%,6.109%,10.076%,13.768%,q,,,,,,,0.25,,,,,
40091,405.3531034,419.073,496.7984615,2.199296539,25%,6.109%,10.076%,13.768%,q,,,,,,,0.25,,,,,
40097,405.3531034,419.073,496.7984615,2.199296539,25%,6.109%,10.076%,13.768%,q,,,,,,,0.25,,,,,
40101,405.3531034,419.073,496.7984615,2.199296539,25%,6.109%,10.076%,13.768%,q,,,,,,,0.25,,,,,
29033,358.6495455,464.9142857,508.8636364,1.945900247,11%,17.716%,12.749%,13.723%,q,,,,,,,0.11,,,,,
29061,358.6495455,464.9142857,508.8636364,1.945900247,11%,17.716%,12.749%,13.723%,q,,,,,,,0.11,,,,,
29079,358.6495455,464.9142857,508.8636364,1.945900247,11%,17.716%,12.749%,13.723%,q,,,,,,,0.11,,,,,
29083,358.6495455,464.9142857,508.8636364,1.945900247,11%,17.716%,12.749%,13.723%,q,,,,,,,0.11,,,,,
29117,358.6495455,464.9142857,508.8636364,1.945900247,11%,17.716%,12.749%,13.723%,q,,,,,,,0.11,,,,,
29129,358.6495455,464.9142857,508.8636364,1.945900247,11%,17.716%,12.749%,13.723%,q,,,,,,,0.11,,,,,
17141,385.3710204,439.5272549,500.4325926,2.090881121,19%,11.288%,10.881%,13.707%,q,,,,,,,0.19,,,,,
12001,393.672356,426.5872281,503.0722279,2.135921108,22%,8.012%,11.466%,13.664%,q,,,,,,,0.22,,,,,
12023,393.672356,426.5872281,503.0722279,2.135921108,22%,8.012%,11.466%,13.664%,q,,,,,,,0.22,,,,,
12121,393.672356,426.5872281,503.0722279,2.135921108,22%,8.012%,11.466%,13.664%,q,,,,,,,0.22,,,,,
12081,392.245876,425.162954,506.2058652,2.128181554,21%,7.651%,12.160%,13.628%,q,,,,,,,0.21,,,,,
6003,371.347619,412.0648193,544.6484375,2.014795314,15%,4.335%,20.678%,13.212%,q,,,,,,,0.15,,,,,
6007,371.347619,412.0648193,544.6484375,2.014795314,15%,4.335%,20.678%,13.212%,q,,,,,,,0.15,,,,,
6009,371.347619,412.0648193,544.6484375,2.014795314,15%,4.335%,20.678%,13.212%,q,,,,,,,0.15,,,,,
6011,371.347619,412.0648193,544.6484375,2.014795314,15%,4.335%,20.678%,13.212%,q,,,,,,,0.15,,,,,
6015,371.347619,412.0648193,544.6484375,2.014795314,15%,4.335%,20.678%,13.212%,q,,,,,,,0.15,,,,,
6021,371.347619,412.0648193,544.6484375,2.014795314,15%,4.335%,20.678%,13.212%,q,,,,,,,0.15,,,,,
6023,371.347619,412.0648193,544.6484375,2.014795314,15%,4.335%,20.678%,13.212%,q,,,,,,,0.15,,,,,
6027,371.347619,412.0648193,544.6484375,2.014795314,15%,4.335%,20.678%,13.212%,q,,,,,,,0.15,,,,,
6033,371.347619,412.0648193,544.6484375,2.014795314,15%,4.335%,20.678%,13.212%,q,,,,,,,0.15,,,,,
6035,371.347619,412.0648193,544.6484375,2.014795314,15%,4.335%,20.678%,13.212%,q,,,,,,,0.15,,,,,
6045,371.347619,412.0648193,544.6484375,2.014795314,15%,4.335%,20.678%,13.212%,q,,,,,,,0.15,,,,,
6049,371.347619,412.0648193,544.6484375,2.014795314,15%,4.335%,20.678%,13.212%,q,,,,,,,0.15,,,,,
6051,371.347619,412.0648193,544.6484375,2.014795314,15%,4.335%,20.678%,13.212%,q,,,,,,,0.15,,,,,
6063,371.347619,412.0648193,544.6484375,2.014795314,15%,4.335%,20.678%,13.212%,q,,,,,,,0.15,,,,,
6089,371.347619,412.0648193,544.6484375,2.014795314,15%,4.335%,20.678%,13.212%,q,,,,,,,0.15,,,,,
6091,371.347619,412.0648193,544.6484375,2.014795314,15%,4.335%,20.678%,13.212%,q,,,,,,,0.15,,,,,
6093,371.347619,412.0648193,544.6484375,2.014795314,15%,4.335%,20.678%,13.212%,q,,,,,,,0.15,,,,,
